date,name,mobility,new
2021-03-15,lowSE,0.9972705705592281,9.912705577010326e-19
2021-03-15,midSE,0.9607777186586255,0.0
2021-03-16,Banyule (C),0.9714285714285714,0.0
2021-03-16,Bayside (C),0.9473684210526316,0.0
2021-03-16,Boroondara (C),0.926829268292683,0.0
2021-03-16,Brimbank (C),0.967741935483871,0.0
2021-03-16,Cardinia (S),1.0,0.0
2021-03-16,Casey (C),0.9375,0.0
2021-03-16,Darebin (C),1.0,0.0
2021-03-16,Frankston (C),1.0,0.0
2021-03-16,Glen Eira (C),0.95,0.0
2021-03-16,Greater Dandenong (C),1.0,0.0
2021-03-16,Hobsons Bay (C),0.9411764705882353,0.0
2021-03-16,Hume (C),0.967741935483871,0.0
2021-03-16,Kingston (C) (Vic.),0.9411764705882353,
2021-03-16,Knox (C),1.0,0.0
2021-03-16,Manningham (C),1.0,0.0
2021-03-16,Maribyrnong (C),0.9473684210526316,0.0
2021-03-16,Maroondah (C),0.9428571428571428,0.0
2021-03-16,Melbourne (C),0.9130434782608696,0.0
2021-03-16,Melton (C),0.9655172413793104,0.0
2021-03-16,Monash (C),0.9210526315789473,0.0
2021-03-16,Moonee Valley (C),0.9473684210526316,0.0
2021-03-16,Moreland (C),0.9210526315789473,0.0
2021-03-16,Mornington Peninsula (S),1.0,0.0
2021-03-16,Nillumbik (S),1.0,0.0
2021-03-16,Port Phillip (C),0.9523809523809523,0.0
2021-03-16,Stonnington (C),0.9545454545454546,0.0
2021-03-16,Whitehorse (C),0.972972972972973,0.0
2021-03-16,Whittlesea (C),0.9375,0.0
2021-03-16,Wyndham (C),0.9375,0.0
2021-03-16,Yarra (C),0.8888888888888888,0.0
2021-03-16,average,0.9565038138674152,0.0
2021-03-16,highSE,0.9656615233227951,3.172065784643304e-17
2021-03-16,lowSE,0.9617349818033694,9.912705577010326e-19
2021-03-16,midSE,0.9407652267095155,0.0
2021-03-17,Banyule (C),0.9473684210526316,0.0
2021-03-17,Bayside (C),1.0,0.0
2021-03-17,Boroondara (C),0.9285714285714286,0.0
2021-03-17,Brimbank (C),0.9375,0.0
2021-03-17,Cardinia (S),0.9375,0.0
2021-03-17,Casey (C),0.9393939393939394,0.0
2021-03-17,Darebin (C),0.9473684210526316,0.0
2021-03-17,Frankston (C),1.0,0.0
2021-03-17,Glen Eira (C),0.9523809523809523,0.0
2021-03-17,Greater Dandenong (C),1.0,0.0
2021-03-17,Hobsons Bay (C),1.0,0.0
2021-03-17,Hume (C),0.9375,0.0
2021-03-17,Kingston (C) (Vic.),0.9444444444444444,
2021-03-17,Knox (C),0.9428571428571428,0.0
2021-03-17,Manningham (C),0.9473684210526316,0.0
2021-03-17,Maribyrnong (C),0.95,0.0
2021-03-17,Maroondah (C),0.9444444444444444,0.0
2021-03-17,Melbourne (C),0.9574468085106383,0.0
2021-03-17,Melton (C),0.9375,0.0
2021-03-17,Monash (C),0.95,0.0
2021-03-17,Moonee Valley (C),0.9,0.0
2021-03-17,Moreland (C),0.95,0.0
2021-03-17,Mornington Peninsula (S),1.0,0.0
2021-03-17,Nillumbik (S),1.0,0.0
2021-03-17,Port Phillip (C),0.9545454545454546,0.0
2021-03-17,Stonnington (C),0.9565217391304348,0.0
2021-03-17,Whitehorse (C),0.9473684210526316,0.0
2021-03-17,Whittlesea (C),0.9705882352941176,0.0
2021-03-17,Wyndham (C),0.9393939393939394,0.0
2021-03-17,Yarra (C),0.9565217391304348,0.0
2021-03-17,average,0.9532970599377715,0.0
2021-03-17,highSE,0.9529941043938468,3.172065784643304e-17
2021-03-17,lowSE,0.9529843781578855,9.912705577010326e-19
2021-03-17,midSE,0.954010195935902,0.0
2021-03-18,Banyule (C),0.9473684210526316,0.0
2021-03-18,Bayside (C),0.9487179487179487,0.0
2021-03-18,Boroondara (C),0.9111111111111111,0.0
2021-03-18,Brimbank (C),1.0,0.0
2021-03-18,Cardinia (S),0.9411764705882353,0.0
2021-03-18,Casey (C),1.0,0.0
2021-03-18,Darebin (C),0.95,0.0
2021-03-18,Frankston (C),0.8709677419354839,0.0
2021-03-18,Glen Eira (C),0.9523809523809523,0.0
2021-03-18,Greater Dandenong (C),1.0,0.0
2021-03-18,Hobsons Bay (C),0.9444444444444444,0.0
2021-03-18,Hume (C),1.0,0.0
2021-03-18,Kingston (C) (Vic.),0.9189189189189189,
2021-03-18,Knox (C),0.9459459459459459,0.0
2021-03-18,Manningham (C),1.0,0.0
2021-03-18,Maribyrnong (C),1.0,0.0
2021-03-18,Maroondah (C),0.9473684210526316,0.0
2021-03-18,Melbourne (C),0.9215686274509804,0.0
2021-03-18,Melton (C),0.9393939393939394,0.0
2021-03-18,Monash (C),0.975,0.0
2021-03-18,Moonee Valley (C),0.9512195121951219,0.0
2021-03-18,Moreland (C),0.9512195121951219,0.0
2021-03-18,Mornington Peninsula (S),0.9655172413793104,0.0
2021-03-18,Port Phillip (C),0.9555555555555556,0.0
2021-03-18,Stonnington (C),0.9574468085106383,0.0
2021-03-18,Whitehorse (C),0.9743589743589743,0.0
2021-03-18,Whittlesea (C),1.0,0.0
2021-03-18,Wyndham (C),0.9411764705882353,0.0
2021-03-18,Yarra (C),0.9387755102040817,0.0
2021-03-18,average,0.9600694372004521,0.0
2021-03-18,highSE,0.9533484927333692,3.172065784643304e-17
2021-03-18,lowSE,0.9741610746938436,9.912705577010326e-19
2021-03-18,midSE,0.9465971108218277,0.0
2021-03-19,Banyule (C),1.0,0.0
2021-03-19,Bayside (C),0.9767441860465116,0.0
2021-03-19,Boroondara (C),0.9574468085106383,0.0
2021-03-19,Brimbank (C),1.0,0.0
2021-03-19,Cardinia (S),0.972972972972973,0.0
2021-03-19,Casey (C),1.0,0.0
2021-03-19,Darebin (C),1.0,0.0
2021-03-19,Frankston (C),1.0,0.0
2021-03-19,Glen Eira (C),0.9565217391304348,0.0
2021-03-19,Greater Dandenong (C),1.027027027027027,0.0
2021-03-19,Hobsons Bay (C),1.0,0.0
2021-03-19,Hume (C),1.0,0.0
2021-03-19,Kingston (C) (Vic.),1.0,
2021-03-19,Knox (C),0.975609756097561,0.0
2021-03-19,Manningham (C),0.9761904761904762,0.0
2021-03-19,Maribyrnong (C),0.9555555555555556,0.0
2021-03-19,Maroondah (C),0.9512195121951219,0.0
2021-03-19,Melbourne (C),0.9811320754716981,0.0
2021-03-19,Melton (C),1.0,0.0
2021-03-19,Monash (C),0.9772727272727273,0.0
2021-03-19,Moonee Valley (C),0.9555555555555556,0.0
2021-03-19,Moreland (C),1.0,0.0
2021-03-19,Mornington Peninsula (S),1.0,0.0
2021-03-19,Nillumbik (S),1.0,0.0
2021-03-19,Port Phillip (C),0.9583333333333334,0.0
2021-03-19,Stonnington (C),1.0,0.0
2021-03-19,Whitehorse (C),0.9534883720930233,0.0
2021-03-19,Whittlesea (C),1.0,0.0
2021-03-19,Wyndham (C),1.0,0.0
2021-03-19,Yarra (C),1.0,0.0
2021-03-19,average,0.9876522814843774,0.0
2021-03-19,highSE,0.9723794927070754,3.172065784643304e-17
2021-03-19,lowSE,1.0002169795214293,9.912705577010326e-19
2021-03-19,midSE,0.9845535017675859,0.0
2021-03-20,Banyule (C),0.9722222222222222,0.0
2021-03-20,Bayside (C),1.4,0.0
2021-03-20,Boroondara (C),1.0,0.0
2021-03-20,Brimbank (C),0.95,0.0
2021-03-20,Cardinia (S),1.0,0.0
2021-03-20,Casey (C),0.9487179487179487,0.0
2021-03-20,Darebin (C),0.9534883720930233,0.0
2021-03-20,Frankston (C),0.9428571428571428,0.0
2021-03-20,Glen Eira (C),0.9523809523809523,0.0
2021-03-20,Greater Dandenong (C),1.0,0.0
2021-03-20,Hobsons Bay (C),0.9696969696969697,0.0
2021-03-20,Hume (C),1.0,0.0
2021-03-20,Kingston (C) (Vic.),1.0,
2021-03-20,Knox (C),1.0,0.0
2021-03-20,Manningham (C),1.0,0.0
2021-03-20,Maribyrnong (C),0.9523809523809523,0.0
2021-03-20,Maroondah (C),1.0,0.0
2021-03-20,Melbourne (C),1.0,0.0
2021-03-20,Melton (C),0.9473684210526316,0.0
2021-03-20,Monash (C),0.9512195121951219,0.0
2021-03-20,Moonee Valley (C),1.0,0.0
2021-03-20,Moreland (C),1.0,0.0
2021-03-20,Mornington Peninsula (S),1.0,0.0
2021-03-20,Port Phillip (C),0.9722222222222222,0.0
2021-03-20,Stonnington (C),1.0,0.0
2021-03-20,Whitehorse (C),0.95,0.0
2021-03-20,Whittlesea (C),1.0,0.0
2021-03-20,Wyndham (C),0.95,0.0
2021-03-20,Yarra (C),0.9473684210526316,0.0
2021-03-20,average,0.9855572406159766,0.0
2021-03-20,highSE,1.0153180972534186,3.172065784643304e-17
2021-03-20,lowSE,0.9650322607705322,9.912705577010326e-19
2021-03-20,midSE,0.9874906640731883,0.0
2021-03-21,Banyule (C),0.7333333333333334,0.0
2021-03-21,Boroondara (C),0.71875,0.0
2021-03-21,Brimbank (C),0.7272727272727273,0.0
2021-03-21,Cardinia (S),0.8461538461538461,0.0
2021-03-21,Casey (C),0.8,0.0
2021-03-21,Darebin (C),0.8,0.0
2021-03-21,Frankston (C),0.7857142857142857,0.0
2021-03-21,Glen Eira (C),0.7419354838709677,0.0
2021-03-21,Greater Dandenong (C),0.8125,0.0
2021-03-21,Hobsons Bay (C),0.84,0.0
2021-03-21,Hume (C),0.75,0.0
2021-03-21,Kingston (C) (Vic.),0.7586206896551724,
2021-03-21,Knox (C),0.7741935483870968,0.0
2021-03-21,Manningham (C),0.8,0.0
2021-03-21,Maribyrnong (C),0.6875,0.0
2021-03-21,Maroondah (C),0.7857142857142857,0.0
2021-03-21,Melbourne (C),0.75,0.0
2021-03-21,Melton (C),0.75,0.0
2021-03-21,Monash (C),0.8235294117647058,0.0
2021-03-21,Moonee Valley (C),0.7419354838709677,0.0
2021-03-21,Moreland (C),0.7777777777777778,0.0
2021-03-21,Mornington Peninsula (S),0.8518518518518519,0.0
2021-03-21,Port Phillip (C),0.7096774193548387,0.0
2021-03-21,Stonnington (C),0.8,0.0
2021-03-21,Whitehorse (C),0.7647058823529411,0.0
2021-03-21,Whittlesea (C),0.7878787878787878,0.0
2021-03-21,Wyndham (C),0.75,0.0
2021-03-21,Yarra (C),0.7575757575757576,0.0
2021-03-21,average,0.7729211187159704,0.0
2021-03-21,highSE,0.7542965391847224,3.172065784643304e-17
2021-03-21,lowSE,0.7695712052484251,9.912705577010326e-19
2021-03-21,midSE,0.7926573595721368,0.0
2021-03-22,Banyule (C),0.9333333333333333,0.0
2021-03-22,Bayside (C),0.8823529411764706,0.0
2021-03-22,Boroondara (C),0.9142857142857143,0.0
2021-03-22,Brimbank (C),0.9285714285714286,0.0
2021-03-22,Cardinia (S),0.9285714285714286,0.0
2021-03-22,Casey (C),0.9285714285714286,0.0
2021-03-22,Darebin (C),0.9375,0.0
2021-03-22,Frankston (C),0.92,0.0
2021-03-22,Glen Eira (C),0.8888888888888888,0.0
2021-03-22,Greater Dandenong (C),0.9285714285714286,0.0
2021-03-22,Hobsons Bay (C),0.8666666666666667,0.0
2021-03-22,Hume (C),0.9285714285714286,0.0
2021-03-22,Kingston (C) (Vic.),0.9310344827586207,
2021-03-22,Knox (C),0.9310344827586207,0.0
2021-03-22,Manningham (C),0.935483870967742,0.0
2021-03-22,Maribyrnong (C),0.8823529411764706,0.0
2021-03-22,Maroondah (C),0.9333333333333333,0.0
2021-03-22,Melbourne (C),0.9,0.0
2021-03-22,Melton (C),0.9230769230769231,0.0
2021-03-22,Monash (C),0.9411764705882353,0.0
2021-03-22,Moonee Valley (C),0.8823529411764706,0.0
2021-03-22,Moreland (C),0.9090909090909091,0.0
2021-03-22,Mornington Peninsula (S),0.9166666666666666,0.0
2021-03-22,Port Phillip (C),0.8333333333333334,0.0
2021-03-22,Stonnington (C),0.9473684210526316,0.0
2021-03-22,Whitehorse (C),0.9375,0.0
2021-03-22,Whittlesea (C),0.9310344827586207,0.0
2021-03-22,Wyndham (C),0.9285714285714286,0.0
2021-03-22,Yarra (C),0.9210526315789473,0.0
2021-03-22,average,0.9194498072005018,0.0
2021-03-22,highSE,0.9137799092107501,3.172065784643304e-17
2021-03-22,lowSE,0.9263845067183174,9.912705577010326e-19
2021-03-22,midSE,0.9149123608775305,0.0
2021-03-23,Banyule (C),0.9142857142857143,0.0
2021-03-23,Bayside (C),0.8947368421052632,0.0
2021-03-23,Boroondara (C),0.8780487804878049,0.0
2021-03-23,Brimbank (C),0.9032258064516129,0.0
2021-03-23,Cardinia (S),0.9333333333333333,0.0
2021-03-23,Casey (C),0.875,0.0
2021-03-23,Darebin (C),0.8888888888888888,0.0
2021-03-23,Frankston (C),0.9259259259259259,0.0
2021-03-23,Glen Eira (C),0.95,0.0
2021-03-23,Greater Dandenong (C),0.9333333333333333,0.0
2021-03-23,Hobsons Bay (C),0.8823529411764706,0.0
2021-03-23,Hume (C),0.9032258064516129,0.0
2021-03-23,Kingston (C) (Vic.),0.9411764705882353,
2021-03-23,Knox (C),0.9375,0.0
2021-03-23,Manningham (C),0.9428571428571428,0.0
2021-03-23,Maribyrnong (C),0.8947368421052632,0.0
2021-03-23,Maroondah (C),0.8857142857142857,0.0
2021-03-23,Melbourne (C),0.9130434782608696,0.0
2021-03-23,Melton (C),0.896551724137931,0.0
2021-03-23,Monash (C),0.9210526315789473,0.0
2021-03-23,Moonee Valley (C),0.8421052631578947,0.0
2021-03-23,Moreland (C),0.9210526315789473,0.0
2021-03-23,Mornington Peninsula (S),0.8620689655172413,0.0
2021-03-23,Nillumbik (S),0.9375,0.0
2021-03-23,Port Phillip (C),0.9047619047619048,0.0
2021-03-23,Stonnington (C),0.9090909090909091,0.0
2021-03-23,Whitehorse (C),0.9189189189189189,0.0
2021-03-23,Whittlesea (C),0.875,0.0
2021-03-23,Wyndham (C),0.875,0.0
2021-03-23,Yarra (C),0.8888888888888888,0.0
2021-03-23,average,0.9028742118852999,0.0
2021-03-23,highSE,0.9179485526202433,3.172065784643304e-17
2021-03-23,lowSE,0.8935618487049675,9.912705577010326e-19
2021-03-23,midSE,0.9016744425371346,0.0
2021-03-24,Banyule (C),0.8947368421052632,0.0
2021-03-24,Bayside (C),0.8461538461538461,0.0
2021-03-24,Boroondara (C),0.8809523809523809,0.0
2021-03-24,Brimbank (C),0.875,0.0
2021-03-24,Cardinia (S),0.875,0.0
2021-03-24,Casey (C),0.8787878787878788,0.0
2021-03-24,Darebin (C),0.8947368421052632,0.0
2021-03-24,Frankston (C),0.8620689655172413,0.0
2021-03-24,Glen Eira (C),0.9047619047619048,0.0
2021-03-24,Greater Dandenong (C),0.875,0.0
2021-03-24,Hobsons Bay (C),0.8823529411764706,0.0
2021-03-24,Hume (C),0.9375,0.0
2021-03-24,Kingston (C) (Vic.),0.8888888888888888,
2021-03-24,Knox (C),0.8857142857142857,0.0
2021-03-24,Manningham (C),0.8947368421052632,0.0
2021-03-24,Maribyrnong (C),0.9,0.0
2021-03-24,Maroondah (C),0.8888888888888888,0.0
2021-03-24,Melbourne (C),0.9148936170212766,0.0
2021-03-24,Melton (C),0.875,0.0
2021-03-24,Monash (C),0.9,0.0
2021-03-24,Moonee Valley (C),0.85,0.0
2021-03-24,Moreland (C),0.9,0.0
2021-03-24,Mornington Peninsula (S),0.8666666666666667,0.0
2021-03-24,Nillumbik (S),0.8857142857142857,0.0
2021-03-24,Port Phillip (C),0.8636363636363636,0.0
2021-03-24,Stonnington (C),0.9130434782608696,0.0
2021-03-24,Whitehorse (C),0.8947368421052632,0.0
2021-03-24,Whittlesea (C),0.8529411764705882,0.0
2021-03-24,Wyndham (C),0.8787878787878788,0.0
2021-03-24,Yarra (C),0.8695652173913043,0.0
2021-03-24,average,0.8850543743063686,0.0
2021-03-24,highSE,0.8875630060068636,3.172065784643304e-17
2021-03-24,lowSE,0.8826129007943012,9.912705577010326e-19
2021-03-24,midSE,0.8860839670104752,0.0
2021-03-25,Banyule (C),0.9473684210526316,0.0
2021-03-25,Bayside (C),0.9487179487179487,0.0
2021-03-25,Boroondara (C),0.9111111111111111,0.0
2021-03-25,Brimbank (C),0.9375,0.0
2021-03-25,Cardinia (S),0.9411764705882353,0.0
2021-03-25,Casey (C),0.9393939393939394,0.0
2021-03-25,Darebin (C),0.95,0.0
2021-03-25,Frankston (C),0.8709677419354839,0.0
2021-03-25,Glen Eira (C),0.9523809523809523,0.0
2021-03-25,Greater Dandenong (C),0.9393939393939394,0.0
2021-03-25,Hobsons Bay (C),0.8888888888888888,0.0
2021-03-25,Hume (C),1.0,0.0
2021-03-25,Kingston (C) (Vic.),0.9189189189189189,
2021-03-25,Knox (C),0.9459459459459459,0.0
2021-03-25,Manningham (C),1.0,0.0
2021-03-25,Maribyrnong (C),0.9512195121951219,0.0
2021-03-25,Maroondah (C),0.9473684210526316,0.0
2021-03-25,Melbourne (C),0.9215686274509804,0.0
2021-03-25,Melton (C),0.9393939393939394,0.0
2021-03-25,Monash (C),0.975,0.0
2021-03-25,Moonee Valley (C),0.9024390243902439,0.0
2021-03-25,Moreland (C),0.9024390243902439,0.0
2021-03-25,Mornington Peninsula (S),0.9655172413793104,0.0
2021-03-25,Port Phillip (C),0.9111111111111111,0.0
2021-03-25,Stonnington (C),0.9574468085106383,0.0
2021-03-25,Whitehorse (C),0.9743589743589743,0.0
2021-03-25,Whittlesea (C),0.9411764705882353,0.0
2021-03-25,Wyndham (C),0.9411764705882353,0.0
2021-03-25,Yarra (C),0.9387755102040817,0.0
2021-03-25,average,0.9414532883797735,0.0
2021-03-25,highSE,0.9493717402249895,3.172065784643304e-17
2021-03-25,lowSE,0.9430226120535969,9.912705577010326e-19
2021-03-25,midSE,0.9322763281929429,0.0
2021-03-26,Banyule (C),1.0,0.0
2021-03-26,Bayside (C),0.9767441860465116,0.0
2021-03-26,Boroondara (C),1.0,0.0
2021-03-26,Brimbank (C),1.0,0.0
2021-03-26,Cardinia (S),1.027027027027027,0.0
2021-03-26,Casey (C),1.0,0.0
2021-03-26,Darebin (C),1.0,0.0
2021-03-26,Frankston (C),1.0,0.0
2021-03-26,Glen Eira (C),1.0,0.0
2021-03-26,Greater Dandenong (C),1.027027027027027,0.0
2021-03-26,Hobsons Bay (C),1.0,0.0
2021-03-26,Hume (C),1.0,0.0
2021-03-26,Kingston (C) (Vic.),1.0,
2021-03-26,Knox (C),1.024390243902439,0.0
2021-03-26,Manningham (C),1.0238095238095237,0.0
2021-03-26,Maribyrnong (C),1.0,0.0
2021-03-26,Maroondah (C),1.0,0.0
2021-03-26,Melbourne (C),0.9811320754716981,0.0
2021-03-26,Melton (C),1.0,0.0
2021-03-26,Monash (C),0.9772727272727273,0.0
2021-03-26,Moonee Valley (C),0.9555555555555556,0.0
2021-03-26,Moreland (C),1.0,0.0
2021-03-26,Mornington Peninsula (S),1.0,0.0
2021-03-26,Nillumbik (S),1.0526315789473684,0.0
2021-03-26,Port Phillip (C),1.0,0.0
2021-03-26,Stonnington (C),1.0,0.0
2021-03-26,Whitehorse (C),1.0,0.0
2021-03-26,Whittlesea (C),1.0,0.0
2021-03-26,Wyndham (C),1.0,0.0
2021-03-26,Yarra (C),0.9636363636363636,0.0
2021-03-26,average,0.9996365850487811,0.0
2021-03-26,highSE,1.0059576813168811,3.172065784643304e-17
2021-03-26,lowSE,1.0022792150989015,9.912705577010326e-19
2021-03-26,midSE,0.9901076767949907,0.0
2021-03-27,Banyule (C),0.9166666666666666,0.0
2021-03-27,Bayside (C),1.0,0.0
2021-03-27,Boroondara (C),0.9,0.0
2021-03-27,Brimbank (C),0.9,0.0
2021-03-27,Cardinia (S),0.8823529411764706,0.0
2021-03-27,Casey (C),0.8974358974358975,0.0
2021-03-27,Darebin (C),0.9069767441860466,0.0
2021-03-27,Frankston (C),0.8857142857142857,0.0
2021-03-27,Glen Eira (C),0.9047619047619048,0.0
2021-03-27,Greater Dandenong (C),0.8947368421052632,0.0
2021-03-27,Hobsons Bay (C),0.8484848484848485,0.0
2021-03-27,Hume (C),0.9444444444444444,0.0
2021-03-27,Kingston (C) (Vic.),0.8974358974358975,
2021-03-27,Knox (C),0.9,0.0
2021-03-27,Manningham (C),0.8947368421052632,0.0
2021-03-27,Maribyrnong (C),0.9047619047619048,0.0
2021-03-27,Maroondah (C),0.9411764705882353,0.0
2021-03-27,Melbourne (C),0.9574468085106383,0.0
2021-03-27,Melton (C),0.9473684210526316,0.0
2021-03-27,Monash (C),0.9024390243902439,0.0
2021-03-27,Moonee Valley (C),0.8888888888888888,0.0
2021-03-27,Moreland (C),0.9090909090909091,0.0
2021-03-27,Mornington Peninsula (S),0.9411764705882353,0.0
2021-03-27,Port Phillip (C),0.8611111111111112,0.0
2021-03-27,Stonnington (C),0.8947368421052632,0.0
2021-03-27,Whitehorse (C),0.9,0.0
2021-03-27,Whittlesea (C),0.9473684210526316,0.0
2021-03-27,Wyndham (C),0.9,0.0
2021-03-27,Yarra (C),0.8947368421052632,0.0
2021-03-27,average,0.9102761774168682,0.0
2021-03-27,highSE,0.9061624811687355,3.172065784643304e-17
2021-03-27,lowSE,0.913078967559779,9.912705577010326e-19
2021-03-27,midSE,0.9100561798973282,0.0
2021-03-28,Banyule (C),0.8666666666666667,0.0
2021-03-28,Boroondara (C),0.90625,0.0
2021-03-28,Brimbank (C),0.8484848484848485,0.0
2021-03-28,Cardinia (S),0.9230769230769231,0.0
2021-03-28,Casey (C),0.9333333333333333,0.0
2021-03-28,Darebin (C),0.9142857142857143,0.0
2021-03-28,Frankston (C),0.8571428571428572,0.0
2021-03-28,Glen Eira (C),0.8064516129032258,0.0
2021-03-28,Greater Dandenong (C),0.875,0.0
2021-03-28,Hobsons Bay (C),1.0,0.0
2021-03-28,Hume (C),0.875,0.0
2021-03-28,Kingston (C) (Vic.),0.896551724137931,
2021-03-28,Knox (C),0.9032258064516129,0.0
2021-03-28,Manningham (C),0.9333333333333333,0.0
2021-03-28,Maribyrnong (C),0.875,0.0
2021-03-28,Maroondah (C),0.9285714285714286,0.0
2021-03-28,Melbourne (C),0.9,0.0
2021-03-28,Melton (C),0.875,0.0
2021-03-28,Monash (C),0.8823529411764706,0.0
2021-03-28,Moonee Valley (C),0.8709677419354839,0.0
2021-03-28,Moreland (C),0.8888888888888888,0.0
2021-03-28,Mornington Peninsula (S),0.9259259259259259,0.0
2021-03-28,Port Phillip (C),0.967741935483871,0.0
2021-03-28,Stonnington (C),1.0,0.0
2021-03-28,Whitehorse (C),0.9411764705882353,0.0
2021-03-28,Whittlesea (C),0.8484848484848485,0.0
2021-03-28,Wyndham (C),0.9375,0.0
2021-03-28,Yarra (C),0.9393939393939394,0.0
2021-03-28,average,0.9014082025529443,0.0
2021-03-28,highSE,0.9117774372099927,3.172065784643304e-17
2021-03-28,lowSE,0.8893040440157648,9.912705577010326e-19
2021-03-28,midSE,0.9096766040313279,0.0
2021-03-29,Banyule (C),1.0,0.0
2021-03-29,Bayside (C),0.9411764705882353,0.0
2021-03-29,Boroondara (C),0.9714285714285714,0.0
2021-03-29,Brimbank (C),1.0,0.0
2021-03-29,Cardinia (S),1.0714285714285714,0.0
2021-03-29,Casey (C),1.0,0.0
2021-03-29,Darebin (C),1.0,0.0
2021-03-29,Frankston (C),1.0,0.0
2021-03-29,Glen Eira (C),0.9444444444444444,0.0
2021-03-29,Greater Dandenong (C),1.0,0.0
2021-03-29,Hobsons Bay (C),0.9333333333333333,0.0
2021-03-29,Hume (C),1.0,0.0
2021-03-29,Kingston (C) (Vic.),1.0,
2021-03-29,Knox (C),1.0,0.0
2021-03-29,Manningham (C),1.064516129032258,0.0
2021-03-29,Maribyrnong (C),0.9411764705882353,0.0
2021-03-29,Maroondah (C),1.0666666666666667,0.0
2021-03-29,Melbourne (C),1.0,0.0
2021-03-29,Melton (C),1.0,0.0
2021-03-29,Monash (C),0.9411764705882353,0.0
2021-03-29,Moonee Valley (C),0.9411764705882353,0.0
2021-03-29,Moreland (C),0.9696969696969697,0.0
2021-03-29,Mornington Peninsula (S),1.0,0.0
2021-03-29,Port Phillip (C),1.0,0.0
2021-03-29,Stonnington (C),1.0,0.0
2021-03-29,Whitehorse (C),1.0,0.0
2021-03-29,Whittlesea (C),1.0,0.0
2021-03-29,Wyndham (C),1.0,0.0
2021-03-29,Yarra (C),0.9736842105263158,0.0
2021-03-29,average,0.9923726638287065,0.0
2021-03-29,highSE,0.9906351630561232,3.172065784643304e-17
2021-03-29,lowSE,0.9972705705592281,9.912705577010326e-19
2021-03-29,midSE,0.9871598716677261,0.0
2021-03-30,Banyule (C),0.9714285714285714,0.0
2021-03-30,Bayside (C),0.9473684210526316,0.0
2021-03-30,Boroondara (C),0.926829268292683,0.0
2021-03-30,Brimbank (C),1.032258064516129,0.0
2021-03-30,Cardinia (S),1.0,0.0
2021-03-30,Casey (C),1.0,0.0
2021-03-30,Darebin (C),1.0,0.0
2021-03-30,Frankston (C),1.0,0.0
2021-03-30,Glen Eira (C),1.0,0.0
2021-03-30,Greater Dandenong (C),1.0,0.0
2021-03-30,Hobsons Bay (C),1.0,0.0
2021-03-30,Hume (C),1.032258064516129,0.0
2021-03-30,Kingston (C) (Vic.),1.0,
2021-03-30,Knox (C),1.0,0.0
2021-03-30,Manningham (C),1.0,0.0
2021-03-30,Maribyrnong (C),1.0,0.0
2021-03-30,Maroondah (C),0.9428571428571428,0.0
2021-03-30,Melbourne (C),0.9565217391304348,0.0
2021-03-30,Melton (C),1.0344827586206897,0.0
2021-03-30,Monash (C),0.9736842105263158,0.0
2021-03-30,Moonee Valley (C),1.0,0.0
2021-03-30,Moreland (C),0.9736842105263158,0.0
2021-03-30,Mornington Peninsula (S),1.0,0.0
2021-03-30,Nillumbik (S),1.0,0.0
2021-03-30,Port Phillip (C),1.0,0.0
2021-03-30,Stonnington (C),1.0,0.0
2021-03-30,Whitehorse (C),0.972972972972973,0.0
2021-03-30,Whittlesea (C),1.0,0.0
2021-03-30,Wyndham (C),1.0,0.0
2021-03-30,Yarra (C),0.9777777777777777,0.0
2021-03-30,average,0.9927468542373147,0.0
2021-03-30,highSE,0.9794690819669856,3.172065784643304e-17
2021-03-30,lowSE,1.0098356668068165,9.912705577010326e-19
2021-03-30,midSE,0.981553879750691,0.0
2021-03-31,Banyule (C),1.0,0.0
2021-03-31,Bayside (C),1.0,0.0
2021-03-31,Boroondara (C),0.9761904761904762,0.0
2021-03-31,Brimbank (C),1.0,0.0
2021-03-31,Cardinia (S),1.0,0.0
2021-03-31,Casey (C),1.0,0.0
2021-03-31,Darebin (C),1.0,0.0
2021-03-31,Frankston (C),1.0689655172413792,0.0
2021-03-31,Glen Eira (C),0.9523809523809523,0.0
2021-03-31,Greater Dandenong (C),1.0625,0.0
2021-03-31,Hobsons Bay (C),1.0,0.0
2021-03-31,Hume (C),1.0625,0.0
2021-03-31,Kingston (C) (Vic.),0.9444444444444444,
2021-03-31,Knox (C),1.0,0.0
2021-03-31,Manningham (C),1.0,0.0
2021-03-31,Maribyrnong (C),1.0,0.0
2021-03-31,Maroondah (C),1.0,0.0
2021-03-31,Melbourne (C),1.0,0.0
2021-03-31,Melton (C),1.0,0.0
2021-03-31,Monash (C),0.95,0.0
2021-03-31,Moonee Valley (C),1.0,0.0
2021-03-31,Moreland (C),0.95,0.0
2021-03-31,Mornington Peninsula (S),1.0,0.0
2021-03-31,Nillumbik (S),1.0571428571428572,0.0
2021-03-31,Port Phillip (C),1.0,0.0
2021-03-31,Stonnington (C),1.0,0.0
2021-03-31,Whitehorse (C),1.0,0.0
2021-03-31,Whittlesea (C),1.0294117647058822,0.0
2021-03-31,Wyndham (C),1.0,0.0
2021-03-31,Yarra (C),1.0,0.0
2021-03-31,average,1.0009818951827707,0.0
2021-03-31,highSE,0.9940358448733123,3.172065784643304e-17
